"x","v","o","r","g","g","g","g","r","r","b","o","o","y","b","b","b","i","y","y","y","y","y","g","v","i","v","v","r","g","g","g","g","o","o","o","o","o","b","g","o","r","g","r","g","g","g","g","g","g","g","i","i","i","o","o","o","o","o","o","o","v","o","y","y","x"
"x","r","r","y","g","g","g","g","i","y","y","y","y","i","b","b","b","o","y","y","y","y","y","r","r","r","v","v","y","y","y","y","y","o","o","o","o","o","g","i","i","i","i","i","g","g","g","g","g","g","g","i","i","i","o","o","o","o","o","o","o","b","g","o","v","x"
"x","r","r","v","g","g","g","g","v","y","y","y","y","v","g","o","v","g","y","y","y","y","y","r","r","r","o","g","y","y","y","y","y","o","o","o","o","o","v","i","i","i","i","i","r","y","y","r","r","r","r","r","r","r","o","o","o","o","o","o","o","r","i","g","g","x"
"x","b","o","o","o","o","o","r","r","y","y","y","y","b","b","b","r","r","r","r","r","r","v","r","r","r","v","v","y","y","y","y","y","o","o","o","o","o","r","i","i","i","i","i","v","y","y","r","r","r","r","r","r","r","o","o","o","o","o","o","o","g","r","g","g","x"
"x","y","o","o","o","o","o","r","r","y","y","y","y","b","b","b","r","r","r","r","r","r","b","y","b","g","v","v","y","y","y","y","y","o","o","o","o","o","y","i","i","i","i","i","b","o","b","r","r","r","r","r","r","r","o","o","o","o","o","o","o","i","i","b","i","x"
"x","i","o","o","o","o","o","b","i","i","i","i","o","b","b","b","r","r","r","r","r","r","g","o","o","o","g","r","y","y","y","y","y","i","g","v","v","i","g","i","i","i","i","i","g","y","y","r","r","r","r","r","r","r","i","b","b","i","v","b","g","i","i","y","o","x"
"x","g","o","o","o","o","o","r","i","i","i","i","r","r","i","o","r","r","r","r","r","r","y","o","o","o","i","i","i","i","i","i","i","y","y","v","v","b","b","r","r","r","r","r","r","y","y","r","r","r","r","r","r","r","y","b","b","r","o","o","i","v","v","v","v","x"
"x","i","o","o","o","o","o","b","i","i","i","i","r","r","g","y","r","r","r","r","r","r","b","o","o","o","i","i","i","i","i","i","i","y","y","r","y","b","b","r","r","r","r","r","r","i","b","r","r","r","r","r","r","r","i","i","i","g","o","o","r","v","v","v","v","x"
"x","r","r","r","r","r","r","r","i","i","i","i","b","o","o","o","r","r","r","r","r","r","i","r","r","b","i","i","i","i","i","i","i","g","v","o","g","v","v","r","r","r","r","r","r","b","g","r","r","r","r","r","r","r","i","i","i","v","v","b","g","v","v","v","v","x"
"x","r","r","r","r","r","r","r","g","g","g","g","g","o","o","o","i","i","i","g","v","b","o","r","r","o","i","i","i","i","i","i","i","b","r","b","r","v","v","r","r","r","r","r","r","i","i","i","i","i","v","i","g","v","i","i","i","v","v","g","y","v","v","v","v","x"
"x","r","r","r","r","r","r","r","g","g","g","g","g","o","o","o","i","i","i","y","y","y","v","b","v","y","i","i","i","i","i","i","i","v","v","g","i","b","o","r","r","r","r","r","r","i","i","i","i","i","y","y","y","y","v","r","r","r","r","r","r","o","i","o","g","x"
"x","r","r","r","r","r","r","r","g","g","g","g","g","y","r","v","i","i","i","y","y","y","i","g","g","r","i","i","i","i","i","i","i","v","v","b","v","v","b","r","r","r","r","r","r","i","i","i","i","i","y","y","y","y","b","r","r","r","r","r","r","v","v","r","y","x"
"x","r","r","r","r","r","r","r","g","g","g","g","g","v","g","g","y","v","v","y","y","y","v","g","g","v","i","i","i","i","i","i","i","y","i","o","v","v","y","y","y","y","y","y","b","i","i","i","i","i","y","y","y","y","g","r","r","r","r","r","r","v","v","o","g","x"
"x","r","r","r","r","r","r","r","g","g","g","g","g","i","g","g","r","v","v","r","b","b","b","b","i","g","g","g","v","v","v","v","v","v","v","b","i","g","y","y","y","y","y","y","g","i","i","i","i","i","y","y","y","y","i","r","r","r","r","r","r","o","g","r","o","x"
"x","r","r","r","r","r","r","r","v","y","y","y","y","y","v","v","v","i","y","y","b","b","b","b","o","g","g","g","v","v","v","v","v","v","v","y","y","o","y","y","y","y","y","y","r","r","r","r","r","r","r","o","o","g","v","r","r","r","r","r","r","i","o","o","i","x"
"x","i","i","i","i","i","i","i","b","y","y","y","y","y","v","v","v","b","y","y","b","b","b","b","y","g","g","g","v","v","v","v","v","v","v","y","y","b","y","y","y","y","y","y","r","r","r","r","r","r","r","o","o","r","b","r","r","r","r","r","r","y","o","o","g","x"
"x","i","i","i","i","i","i","i","o","y","y","y","y","y","v","v","v","o","i","r","b","b","b","b","i","r","r","b","v","v","v","v","v","v","v","o","r","g","y","y","y","y","y","y","r","r","r","r","r","r","r","g","v","i","g","g","b","b","b","b","i","b","i","i","i","x"
"x","i","i","i","i","i","i","i","b","y","y","y","y","y","b","b","b","b","b","y","y","y","y","y","b","r","r","y","v","v","v","v","v","v","v","b","b","b","y","y","y","y","y","y","r","r","r","r","r","r","r","i","y","y","g","g","b","b","b","b","g","g","i","i","i","x"
"x","i","i","i","i","i","i","i","o","y","y","y","y","y","b","b","b","b","b","y","y","y","y","y","v","b","i","i","v","v","v","v","v","v","v","b","b","b","o","g","v","v","b","o","r","r","r","r","r","r","r","g","y","y","b","v","b","b","b","b","g","g","i","i","i","x"
"x","i","i","i","i","i","i","i","g","g","i","b","o","g","b","b","b","b","b","y","y","y","y","y","r","g","i","i","v","v","v","v","v","v","v","b","b","b","g","y","v","v","o","v","r","r","r","r","r","r","r","y","r","r","o","o","b","b","b","b","i","b","g","r","v","x"
"x","i","i","i","i","i","i","i","g","g","o","i","v","r","b","b","b","b","b","y","y","y","y","y","o","v","y","o","y","i","i","o","r","b","y","i","y","r","r","i","b","y","v","o","r","r","r","r","r","r","r","b","r","r","o","o","g","i","i","v","o","r","o","g","g","x"
"x","i","i","i","i","i","i","i","o","v","y","g","r","v","b","b","b","b","b","y","y","y","y","y","b","g","v","r","g","i","i","y","g","y","v","b","v","r","r","o","r","o","g","i","g","i","o","g","v","b","y","r","b","v","g","y","v","i","i","g","y","g","v","g","g","x"
"x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x"
