"x","r","r","r","r","b","y","o","r","r","v","v","v","v","v","v","v","r","r","r","r","i","i","i","i","i","i","y","g","g","r","r","r","r","o","y","v","r","r","r","r","r","r","v","r","r","r","r","r","r","o","o","o","o","o","g","g","g","v","v","v","v","v","v","r","x"
"x","r","r","r","r","g","g","g","i","i","v","v","v","v","v","v","v","r","r","r","r","i","i","i","i","i","i","g","r","i","r","r","r","r","b","i","b","r","r","r","r","r","r","g","r","r","r","r","r","r","g","b","v","r","v","g","g","g","v","v","v","v","v","v","b","x"
"x","r","r","r","r","g","g","g","i","i","v","v","v","v","v","v","v","r","r","r","r","i","i","i","i","i","i","y","o","o","r","r","r","r","g","y","i","r","r","r","r","r","r","i","i","i","i","i","i","y","v","y","y","y","y","y","y","o","v","v","v","v","v","v","o","x"
"x","g","y","y","o","g","g","g","b","o","o","o","o","o","r","i","y","r","r","r","r","i","i","i","i","i","i","r","o","o","i","i","v","v","v","v","v","r","r","r","r","r","r","i","i","i","i","i","i","v","i","y","y","y","y","y","y","g","v","v","v","v","v","v","g","x"
"x","b","y","y","g","y","y","v","y","o","o","o","o","o","i","b","i","i","i","o","g","i","i","i","i","i","i","b","b","v","i","i","v","v","v","v","v","i","i","i","g","b","g","i","i","i","i","i","i","b","v","y","y","y","y","y","y","i","v","v","v","v","v","v","o","x"
"x","o","r","i","i","y","y","r","v","o","o","o","o","o","v","r","i","i","i","b","b","i","i","i","i","i","i","b","b","y","r","g","v","v","v","v","v","i","i","i","r","r","r","i","i","i","i","i","i","o","i","y","y","y","y","y","y","b","b","b","b","i","o","b","r","x"
"x","i","g","i","i","g","i","i","y","o","o","o","o","o","y","v","i","i","i","b","b","o","y","o","y","g","g","o","g","i","v","i","v","v","v","v","v","i","i","i","r","r","r","i","i","i","i","i","i","v","v","y","y","y","y","y","y","b","b","b","b","y","g","v","g","x"
"x","b","o","v","b","v","i","i","b","o","o","o","o","o","b","b","b","o","g","i","g","g","g","g","r","g","g","r","v","r","o","y","v","v","v","v","v","o","b","v","r","r","r","i","i","i","i","i","i","v","v","y","y","y","y","y","y","b","b","b","b","i","i","i","i","x"
"x","i","y","y","y","y","y","y","y","g","i","r","r","y","b","b","b","i","o","v","g","g","g","g","i","i","i","v","b","i","i","i","i","i","b","b","b","y","y","y","y","b","b","b","g","g","g","g","o","o","o","o","o","g","v","v","o","b","b","b","b","i","i","i","i","x"
"x","r","y","y","y","y","y","y","y","o","v","r","r","g","b","b","b","y","i","i","g","g","g","g","i","i","i","r","g","i","i","i","i","i","b","b","b","y","y","y","y","b","b","b","g","g","g","g","o","o","o","o","o","r","v","v","g","g","g","g","v","i","i","i","i","x"
"x","o","y","y","y","y","y","y","y","g","o","o","o","o","o","o","v","r","i","i","g","g","g","g","i","i","i","o","o","i","i","i","i","i","b","b","b","y","y","y","y","b","b","b","g","g","g","g","o","o","o","o","o","y","i","o","g","g","g","g","y","i","i","i","i","x"
"x","v","y","y","y","y","y","y","y","i","o","o","o","o","o","o","y","y","y","y","y","o","r","o","b","b","b","o","o","i","i","i","i","i","o","y","v","y","y","y","y","v","y","o","g","g","g","g","o","o","o","o","o","r","r","r","g","g","g","g","o","v","o","b","v","x"
"x","i","y","y","y","y","y","y","y","r","o","o","o","o","o","o","y","y","y","y","y","b","v","y","b","b","b","y","g","i","i","i","i","i","b","r","r","r","r","r","r","r","v","y","y","y","y","i","o","o","o","o","o","r","r","r","g","g","g","g","r","r","r","r","r","x"
"x","g","y","y","y","y","y","y","y","i","o","o","o","o","o","o","y","y","y","y","y","g","y","o","b","b","b","i","y","v","y","y","y","y","g","r","r","r","r","r","r","r","o","y","y","y","y","r","y","i","i","g","v","r","r","r","b","b","b","v","r","r","r","r","r","x"
"x","v","y","y","y","y","y","y","y","r","o","o","o","o","o","o","y","y","y","y","y","r","r","r","r","r","r","r","v","o","y","y","y","y","i","r","r","r","r","r","r","r","g","y","y","y","y","b","r","i","i","b","o","g","g","g","b","b","b","i","r","r","r","r","r","x"
"x","i","i","i","i","i","i","o","g","y","o","o","o","o","o","o","y","y","y","y","y","r","r","r","r","r","r","r","g","i","y","y","y","y","v","r","r","r","r","r","r","r","o","y","y","y","y","r","y","y","y","y","y","g","g","g","b","b","b","y","r","r","r","r","r","x"
"x","i","i","i","i","i","i","r","r","r","g","r","v","v","v","v","v","o","b","i","b","r","r","r","r","r","r","r","o","o","y","y","y","y","i","r","r","r","r","r","r","r","i","r","b","r","v","i","y","y","y","y","y","g","g","g","o","i","o","o","r","r","r","r","r","x"
"x","i","i","i","i","i","i","r","r","r","b","y","v","v","v","v","v","y","y","y","i","r","r","r","r","r","r","r","o","o","i","g","b","g","b","r","r","r","r","r","r","r","o","o","o","o","o","v","y","y","y","y","y","b","r","v","v","v","o","o","g","i","i","i","b","x"
"x","i","i","i","i","i","i","r","r","r","i","o","v","v","v","v","v","y","y","y","b","r","r","r","r","r","r","r","v","b","v","v","v","v","o","r","r","r","r","r","r","r","o","o","o","o","o","i","y","y","y","y","y","v","i","v","v","v","g","r","o","i","i","i","v","x"
"x","i","i","i","i","i","i","v","o","o","o","g","v","v","v","v","v","y","y","y","i","r","r","r","r","r","r","r","y","i","v","v","v","v","i","i","v","o","v","v","v","i","o","o","o","o","o","b","y","y","y","y","y","i","r","v","v","v","r","o","b","i","i","i","r","x"
"x","i","i","i","i","i","i","g","o","o","o","y","v","v","v","v","v","o","g","v","y","r","r","r","r","r","r","r","v","y","v","v","v","v","i","i","y","r","v","v","v","r","o","o","o","o","o","i","r","i","r","r","o","o","g","g","o","g","v","r","y","b","r","r","y","x"
"x","y","v","y","v","r","b","i","o","o","o","i","b","o","g","i","b","v","o","i","v","g","o","v","g","y","v","o","i","g","v","v","v","v","g","b","o","g","v","v","v","b","o","o","o","o","o","v","g","b","r","r","o","o","g","g","r","b","i","v","b","g","r","r","v","x"
"x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x"
