"x","g","g","g","r","r","r","r","r","i","r","r","r","g","g","y","o","r","b","o","g","g","r","r","r","r","y","g","o","b","o","o","o","y","b","y","b","r","b","i","b","v","v","v","v","v","v","y","r","r","r","y","b","b","b","r","g","b","b","b","b","b","b","r","v","x"
"x","g","g","g","r","r","r","r","r","v","v","o","b","g","g","v","b","i","i","i","g","g","r","r","r","r","i","i","i","i","o","o","o","i","v","v","v","v","v","v","v","r","g","b","i","g","r","g","r","r","r","v","y","y","i","o","y","b","b","b","b","b","b","v","i","x"
"x","o","o","o","r","r","r","r","r","v","v","y","v","v","o","g","r","i","i","i","v","o","r","r","r","r","i","i","i","i","y","y","y","g","v","v","v","v","v","v","v","y","y","y","v","y","b","v","r","r","r","i","y","y","r","r","r","b","b","b","b","b","b","y","y","x"
"x","o","o","o","y","b","b","b","b","b","o","b","v","v","i","o","b","i","i","i","o","i","i","b","o","y","i","i","i","i","y","y","y","b","v","v","v","v","v","v","v","y","y","y","b","o","o","o","o","b","v","g","r","o","r","r","r","b","b","b","b","b","b","y","y","x"
"x","o","o","o","v","b","b","b","b","b","g","r","g","g","g","g","g","v","v","y","b","i","i","v","v","b","i","i","i","i","y","y","y","r","v","v","v","v","v","v","v","y","y","y","g","o","o","o","o","y","y","y","y","v","r","r","r","b","b","b","b","b","b","v","g","x"
"x","i","r","r","o","b","b","b","b","b","r","i","g","g","g","g","g","v","v","g","g","g","g","v","v","r","v","v","v","v","v","o","i","b","v","v","v","v","v","v","v","o","o","b","b","o","o","o","o","y","y","y","y","g","y","o","i","g","g","g","g","g","g","g","b","x"
"x","v","r","r","g","b","b","b","b","b","o","v","g","g","g","g","g","i","y","g","g","g","g","y","b","o","v","v","v","v","v","i","g","g","v","v","v","v","v","v","v","o","o","b","b","o","o","o","o","y","y","y","y","r","r","v","b","g","g","g","g","g","g","g","o","x"
"x","y","y","y","v","b","b","b","b","b","i","b","g","g","g","g","g","r","i","g","g","g","g","o","g","b","v","v","v","v","v","b","g","g","v","v","v","v","v","v","v","r","r","r","o","i","g","g","v","y","y","y","y","r","r","i","r","g","g","g","g","g","g","g","b","x"
"x","y","y","y","r","o","o","o","o","r","b","o","g","g","g","g","g","o","y","g","g","g","g","r","o","o","v","v","v","v","v","y","y","o","i","g","b","o","g","g","i","r","r","r","i","v","g","g","o","o","o","o","o","o","o","r","y","g","g","g","g","g","g","g","v","x"
"x","y","y","y","b","o","o","o","o","y","y","y","y","y","y","y","v","r","r","r","v","o","r","b","o","o","v","v","v","v","v","y","y","r","v","v","v","v","g","g","b","r","r","r","g","r","y","v","o","o","o","o","o","o","o","v","b","g","g","g","g","g","g","g","b","x"
"x","b","b","b","r","o","o","o","o","y","y","y","y","y","y","y","b","r","r","r","g","g","g","g","i","i","i","i","i","i","i","g","v","g","v","v","v","v","r","r","i","v","v","g","v","i","i","i","o","o","o","o","o","o","o","r","r","g","g","g","g","g","g","g","r","x"
"x","b","b","b","i","o","o","o","o","y","y","y","y","y","y","y","o","r","r","r","g","g","g","g","i","i","i","i","i","i","i","v","b","i","v","v","v","v","r","r","g","v","v","b","b","i","i","i","o","o","o","o","o","o","o","r","r","g","g","g","g","g","g","g","i","x"
"x","b","b","b","g","i","y","r","r","y","y","y","y","y","y","y","b","b","v","o","g","g","g","g","i","i","i","i","i","i","i","b","o","b","v","v","v","v","o","y","y","y","i","b","b","i","i","i","o","o","o","o","o","o","o","v","v","v","v","v","v","y","b","y","o","x"
"x","y","y","y","y","y","g","r","r","y","y","y","y","y","y","y","b","b","i","i","g","g","g","g","i","i","i","i","i","i","i","g","g","g","g","g","i","o","r","y","y","y","g","g","g","v","o","g","o","o","o","o","o","o","o","v","v","v","v","v","v","r","r","r","r","x"
"x","y","y","y","y","y","b","o","i","y","y","y","y","y","y","y","i","r","i","i","b","i","v","o","i","i","i","i","i","i","i","g","g","g","g","g","r","g","o","y","y","y","g","g","g","o","y","v","o","o","o","o","o","o","o","v","v","v","v","v","v","r","r","r","r","x"
"x","y","y","y","y","y","g","v","b","y","y","y","y","y","y","y","b","v","y","y","y","y","r","y","i","i","i","i","i","i","i","g","g","g","g","g","y","y","v","i","i","i","g","g","g","r","r","r","r","g","g","g","v","g","y","v","v","v","v","v","v","r","r","r","r","x"
"x","y","y","y","y","y","i","i","i","i","i","o","o","o","o","o","y","b","y","y","y","y","o","v","i","i","i","i","i","i","i","g","g","g","g","g","y","y","r","i","i","i","o","y","b","r","r","r","r","g","g","g","i","b","i","v","v","v","v","v","v","r","r","r","r","x"
"x","y","y","y","y","y","i","i","i","i","i","o","o","o","o","o","v","i","y","y","y","y","g","g","g","g","g","v","g","b","r","g","g","g","g","g","i","v","y","i","i","i","v","g","y","r","r","r","r","g","g","g","y","v","r","v","v","v","v","v","v","b","b","b","b","x"
"x","o","v","o","o","o","i","i","i","i","i","o","o","o","o","o","y","v","y","y","y","y","g","g","g","g","g","y","r","v","b","y","b","o","b","b","b","i","i","o","y","g","y","o","o","r","r","r","r","y","o","i","o","r","y","o","g","g","g","g","r","b","b","b","b","x"
"x","g","y","o","o","o","i","i","i","i","i","o","o","o","o","o","b","g","o","i","o","v","g","g","g","g","g","b","i","y","o","o","o","i","b","b","b","i","i","v","v","v","r","o","o","g","g","g","b","v","r","v","r","g","g","v","g","g","g","g","v","b","b","b","b","x"
"x","v","v","o","o","o","i","i","i","i","i","o","o","o","o","o","r","i","r","g","v","y","g","g","g","g","g","i","v","i","o","o","o","y","b","b","b","o","y","v","v","v","g","r","r","g","g","g","i","y","y","r","i","g","g","i","g","g","g","g","r","b","b","b","b","x"
"x","v","v","b","i","b","o","g","b","g","o","g","b","v","r","y","o","b","y","r","o","b","g","g","g","g","g","o","y","b","o","o","o","v","o","v","r","y","o","v","v","v","o","r","r","g","g","g","b","y","y","v","o","y","i","b","g","g","g","g","i","g","r","o","y","x"
"x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x"
