"x","v","v","v","i","r","r","r","r","g","g","g","g","g","o","o","o","o","o","o","o","b","v","g","g","r","r","g","g","g","g","g","g","g","r","r","r","v","g","g","g","g","g","y","y","y","y","y","y","v","g","g","g","g","g","g","g","v","r","y","r","r","r","r","r","x"
"x","v","v","v","b","r","r","r","r","g","g","g","g","g","o","o","o","o","o","o","o","i","i","i","i","r","r","v","y","y","y","r","i","i","i","i","i","i","g","g","g","g","g","y","y","y","y","y","y","b","g","g","g","g","g","g","g","o","o","o","o","o","y","o","v","x"
"x","v","v","v","g","r","r","r","r","g","g","g","g","g","o","o","o","o","o","o","o","i","i","i","i","y","i","b","y","y","y","b","i","i","i","i","i","i","g","g","g","g","g","y","y","y","y","y","y","v","g","g","g","g","g","g","g","o","o","o","o","o","v","i","g","x"
"x","i","i","i","i","i","i","b","v","g","g","g","g","g","o","o","o","o","o","o","o","i","i","i","i","o","b","o","y","y","y","v","i","i","i","i","i","i","g","g","g","g","g","y","y","y","y","y","y","o","g","g","g","g","g","g","g","o","o","o","o","o","g","v","y","x"
"x","i","i","i","i","i","i","y","y","y","y","y","y","y","o","o","o","o","o","o","o","i","i","i","i","g","g","g","b","b","b","b","i","i","i","i","i","i","v","y","i","r","b","y","y","y","y","y","y","i","g","g","g","g","g","g","g","o","o","o","o","o","v","r","g","x"
"x","i","i","i","i","i","i","y","y","y","y","y","y","y","o","o","o","o","o","o","o","v","r","b","v","g","g","g","b","b","b","b","i","i","i","i","i","i","o","v","g","g","g","y","y","y","y","y","y","o","g","g","g","g","g","g","g","o","o","o","o","o","b","y","b","x"
"x","i","i","i","i","i","i","y","y","y","y","y","y","y","o","o","o","o","o","o","o","g","g","i","i","g","g","g","b","b","b","b","i","i","i","i","i","i","g","y","g","g","g","v","b","b","b","b","b","b","o","r","r","r","r","r","r","r","i","i","g","b","o","r","i","x"
"x","i","i","i","i","i","i","y","y","y","y","y","y","y","r","r","i","v","y","g","i","g","g","i","i","r","b","o","b","b","b","b","v","v","v","v","v","b","v","i","g","g","g","y","b","b","b","b","b","b","v","r","r","r","r","r","r","r","i","i","b","v","r","y","v","x"
"x","i","i","i","i","i","i","y","y","y","y","y","y","y","r","r","o","o","o","v","o","b","i","y","y","y","y","y","v","g","i","o","v","v","v","v","v","y","y","y","v","v","o","g","b","b","b","b","b","b","i","r","r","r","r","r","r","r","y","y","y","y","y","i","o","x"
"x","b","y","r","r","r","r","y","y","y","y","y","y","y","v","y","o","o","o","r","r","r","r","y","y","y","y","y","o","o","o","b","v","v","v","v","v","y","y","y","v","v","i","r","b","b","b","b","b","b","v","r","r","r","r","r","r","r","y","y","y","y","y","b","b","x"
"x","r","g","r","r","r","r","y","y","y","y","y","y","y","b","g","o","o","o","r","r","r","r","y","y","y","y","y","o","o","o","y","v","v","v","v","v","y","y","y","i","g","r","y","b","b","b","b","b","b","o","r","r","r","r","r","r","r","y","y","y","y","y","b","b","x"
"x","v","v","r","r","r","r","g","v","v","v","v","v","v","r","r","g","y","g","r","r","r","r","y","y","y","y","y","o","o","o","b","v","v","v","v","v","r","b","i","r","o","g","r","b","b","b","b","b","b","i","r","r","r","r","r","r","r","y","y","y","y","y","g","i","x"
"x","v","v","r","r","r","r","b","v","v","v","v","v","v","r","r","i","i","v","r","r","r","r","y","y","y","y","y","b","y","y","y","y","y","y","g","g","g","g","g","g","v","y","y","r","r","v","v","i","o","y","r","r","r","r","r","r","r","y","y","y","y","y","o","r","x"
"x","b","b","o","i","b","o","i","v","v","v","v","v","v","g","v","i","i","y","o","o","o","o","o","o","i","r","g","g","y","y","y","y","y","y","g","g","g","g","g","g","i","y","y","r","r","v","v","o","r","b","b","g","o","o","y","v","v","b","i","i","i","i","i","y","x"
"x","b","b","r","r","r","r","r","v","v","v","v","v","v","i","i","o","g","i","o","o","o","o","o","o","b","v","g","g","y","y","y","y","y","y","g","g","g","g","g","g","v","v","v","v","v","g","g","g","y","b","b","i","o","o","b","v","v","r","i","i","i","i","i","b","x"
"x","r","g","r","r","r","r","r","v","v","v","v","v","v","i","i","y","y","b","o","o","o","o","o","o","i","y","y","b","y","y","y","y","y","y","g","g","g","g","g","g","v","v","v","v","v","g","g","g","i","i","i","y","i","g","y","r","r","b","i","i","i","i","i","y","x"
"x","y","y","r","r","r","r","r","v","v","v","v","v","v","o","g","y","y","i","o","o","o","o","o","o","g","y","y","o","y","y","y","y","y","y","g","g","g","g","g","g","v","v","v","v","v","g","g","g","i","i","i","g","v","y","b","r","r","g","i","i","i","i","i","o","x"
"x","y","y","r","r","r","r","r","i","i","b","b","b","i","i","i","i","v","g","o","o","o","o","o","o","r","r","r","i","y","y","y","y","y","y","g","g","g","g","g","g","v","v","v","v","v","o","r","y","i","i","i","b","b","o","i","y","o","y","i","i","i","i","i","b","x"
"x","o","o","r","r","r","r","r","i","i","b","b","b","i","i","i","i","r","y","o","o","o","o","o","o","r","r","r","g","g","g","o","r","r","g","i","y","b","i","r","y","v","v","v","v","v","i","g","o","o","o","r","b","b","r","v","r","v","o","y","y","y","y","b","y","x"
"x","o","o","g","b","b","y","b","y","y","b","b","b","i","i","i","i","v","v","v","b","r","v","b","y","r","r","r","g","g","g","v","r","r","y","v","b","i","o","v","o","g","g","g","o","o","r","i","o","o","o","b","g","g","i","b","b","b","r","y","y","y","y","v","o","x"
"x","y","y","i","b","b","g","g","y","y","g","v","v","i","i","i","i","v","v","v","y","i","i","g","b","b","i","i","g","g","g","i","i","b","o","o","v","o","v","g","v","g","g","g","o","o","y","g","o","o","o","i","g","g","r","b","b","b","o","y","y","y","y","o","i","x"
"x","y","y","v","o","v","g","g","o","b","i","v","v","r","o","y","b","v","v","v","o","i","i","v","b","b","i","i","o","y","r","i","i","y","o","o","i","y","i","v","i","g","g","g","v","i","v","r","y","i","g","v","i","v","o","b","b","b","v","y","y","y","y","r","v","x"
"x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x"
