"x","y","y","y","y","o","o","o","o","y","y","v","v","v","v","v","v","o","o","y","r","r","r","r","v","b","g","g","g","g","g","g","g","v","v","v","v","v","r","o","o","o","o","i","i","i","i","i","i","i","i","g","g","g","i","i","y","o","g","g","g","v","r","r","b","x"
"x","y","y","y","y","o","o","o","o","y","y","g","g","g","g","g","g","o","o","v","i","i","o","o","b","y","g","g","g","g","g","g","g","v","v","v","v","v","y","o","o","o","o","i","i","i","i","i","i","i","i","g","g","g","i","i","r","r","r","r","r","o","r","r","o","x"
"x","y","y","y","y","i","i","b","i","i","b","g","g","g","g","g","g","y","b","r","i","i","o","o","g","o","g","g","g","g","g","g","g","v","v","v","v","v","b","g","b","b","g","i","i","i","i","i","i","i","i","g","g","g","r","b","r","r","r","r","r","g","g","i","y","x"
"x","v","r","b","r","i","i","o","i","i","o","g","g","g","g","g","g","o","o","o","w","v","r","b","v","v","v","v","i","b","b","b","b","b","b","i","y","y","y","y","b","b","o","i","i","i","i","i","i","i","i","b","o","y","b","o","r","r","r","r","r","g","g","r","v","x"
"x","y","y","y","y","v","o","i","r","r","r","g","g","g","g","g","g","o","o","o","r","i","i","i","v","v","v","v","g","b","b","b","b","b","b","r","y","y","y","y","r","r","r","i","i","i","i","i","i","i","i","y","g","i","o","i","r","r","r","r","r","i","b","b","b","x"
"x","y","y","y","y","g","g","o","r","r","r","g","g","g","g","g","g","o","o","o","b","i","i","i","v","v","v","v","r","b","b","b","b","b","b","g","y","y","y","y","r","r","r","i","i","i","i","i","i","i","i","b","i","b","b","y","r","r","r","r","r","y","b","b","b","x"
"x","y","y","y","y","g","g","b","r","r","r","g","g","g","g","g","g","v","v","v","v","i","i","i","v","v","v","v","g","b","b","b","b","b","b","i","y","y","y","y","r","r","r","i","i","i","i","i","i","i","i","v","v","b","b","r","v","v","v","v","g","v","b","b","b","x"
"x","y","y","y","y","o","y","v","b","o","o","o","o","o","y","v","i","v","v","v","v","r","r","y","r","y","y","b","i","b","b","b","b","b","b","o","o","o","o","v","v","v","v","i","i","i","i","i","i","i","i","v","v","y","o","g","v","v","v","v","o","r","r","o","o","x"
"x","b","b","b","b","b","v","o","y","o","o","o","o","o","w","i","r","v","v","v","v","r","r","g","v","y","y","v","v","b","b","b","b","b","b","o","o","o","o","v","v","v","v","b","b","b","b","b","b","o","o","o","r","r","g","o","v","v","v","v","i","r","r","o","o","x"
"x","b","b","b","b","b","y","i","b","o","o","o","o","o","v","g","o","v","v","v","v","i","i","i","i","i","o","v","v","i","o","v","v","v","v","o","o","o","o","v","v","v","v","b","b","b","b","b","b","o","o","o","r","r","v","r","v","v","v","v","o","o","o","y","b","x"
"x","b","b","b","b","b","i","y","y","o","o","o","o","o","y","y","y","y","y","y","y","i","i","i","i","i","b","r","r","g","g","v","v","v","v","o","o","o","o","v","v","v","v","b","b","b","b","b","b","o","o","o","g","g","y","b","r","y","b","r","o","o","o","b","y","x"
"x","b","b","b","b","b","g","y","y","o","o","o","o","o","y","y","y","y","y","y","y","i","i","i","i","i","v","r","r","g","g","v","v","v","v","b","b","b","b","b","b","b","i","b","b","b","b","b","b","i","r","i","g","g","r","o","i","o","o","b","o","o","o","y","v","x"
"x","b","b","b","b","b","v","i","i","y","y","y","y","r","y","y","y","y","y","y","y","i","i","i","i","i","b","y","i","b","o","v","v","v","v","b","b","b","b","b","b","b","o","b","b","b","b","b","b","v","v","v","v","v","v","v","v","o","o","v","v","v","v","v","i","x"
"x","i","i","i","i","i","w","i","i","y","y","y","y","o","y","y","y","y","y","y","y","i","i","i","i","i","g","g","g","g","g","g","g","i","o","b","b","b","b","b","b","b","r","b","b","b","b","b","b","v","v","v","v","v","v","v","v","i","i","v","v","v","v","v","r","x"
"x","i","i","i","i","i","b","y","o","y","y","y","y","r","y","y","y","y","y","y","y","r","b","b","b","v","g","g","g","g","g","g","g","v","r","b","b","b","b","b","b","b","v","v","r","i","y","o","g","v","v","v","v","v","v","v","v","i","i","v","v","v","v","v","i","x"
"x","i","i","i","i","i","r","v","i","y","y","y","y","v","y","y","y","y","y","y","y","v","b","b","b","o","g","g","g","g","g","g","g","y","o","b","b","b","b","b","b","b","v","v","b","b","b","b","r","v","v","v","v","v","v","v","v","r","y","v","v","v","v","v","o","x"
"x","i","i","i","i","i","o","o","g","v","v","v","v","i","y","y","y","y","y","y","y","g","b","b","b","y","g","g","g","g","g","g","g","v","i","b","b","b","b","b","b","b","y","r","b","b","b","b","g","v","v","v","v","v","v","v","v","g","o","v","v","v","v","v","r","x"
"x","i","i","i","i","i","o","o","b","v","v","v","v","y","g","o","i","i","b","g","v","y","v","v","y","b","g","g","g","g","g","g","g","r","y","b","b","b","b","b","b","b","r","o","b","b","b","b","i","v","v","v","v","v","v","v","v","y","b","b","b","b","b","r","i","x"
"x","y","r","b","g","v","v","v","o","v","v","v","v","g","b","v","i","i","r","r","r","r","v","v","o","o","g","g","g","g","g","g","g","y","o","i","o","o","o","g","g","r","i","y","b","b","b","b","y","v","v","v","v","v","v","v","v","i","b","b","b","b","b","i","r","x"
"x","r","v","y","y","v","v","v","i","v","v","v","v","r","o","g","b","b","r","r","r","r","i","y","o","o","g","g","g","g","g","g","g","r","g","b","o","o","o","g","g","v","r","b","o","i","i","o","i","v","v","v","v","v","v","v","v","r","b","b","b","b","b","v","g","x"
"x","v","g","y","y","v","v","v","o","o","r","b","r","o","g","i","b","b","r","r","r","r","o","o","v","g","v","v","r","y","o","o","y","o","i","v","o","o","o","v","b","y","v","g","r","i","i","b","r","i","g","o","g","o","i","i","b","o","b","b","b","b","b","g","i","x"
"x","i","r","b","o","r","b","y","o","o","i","o","g","y","r","y","r","v","r","r","r","r","o","o","g","y","v","v","y","g","o","o","v","r","b","i","g","b","r","y","o","g","y","v","i","o","b","y","o","b","i","r","o","y","i","i","g","y","b","b","b","b","b","r","y","x"
"x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x"
