"x","y","g","g","g","g","g","g","g","g","o","o","o","i","i","i","y","v","v","v","v","v","v","i","g","g","y","y","b","b","o","i","o","i","b","b","i","i","i","i","i","y","b","r","i","i","i","i","i","y","b","g","g","g","g","g","v","v","v","v","v","v","v","v","r","x"
"x","r","g","g","g","g","g","g","g","g","o","o","o","y","g","o","o","v","v","v","v","v","v","o","g","g","y","y","b","b","v","b","b","g","g","r","i","i","i","i","i","o","i","v","i","i","i","i","i","o","y","g","g","g","g","g","v","v","v","v","v","v","v","v","b","x"
"x","y","g","g","g","g","g","g","g","g","y","i","g","v","y","o","o","v","v","v","v","v","v","r","r","r","r","r","r","g","g","b","b","g","g","b","b","b","o","g","g","g","g","r","i","i","i","i","i","r","r","g","g","g","g","g","v","v","v","v","v","v","v","v","g","x"
"x","i","y","y","y","y","y","y","y","y","v","v","o","o","o","i","r","v","v","v","v","v","v","r","r","r","r","r","r","g","g","o","o","r","o","b","b","b","v","g","g","g","g","b","b","g","g","o","g","r","r","g","g","g","g","g","v","v","v","v","v","v","v","v","y","x"
"x","b","y","y","y","y","y","y","y","y","v","v","o","o","o","g","g","v","v","v","v","v","v","r","r","r","r","r","r","y","r","o","o","b","r","b","b","b","i","g","g","g","g","b","b","g","g","b","i","v","y","g","g","g","g","g","v","v","v","v","v","v","v","v","i","x"
"x","i","y","y","y","y","y","y","y","y","b","y","o","o","o","g","g","v","v","v","v","v","v","r","r","r","r","r","r","b","b","b","b","g","o","o","o","o","o","g","g","g","g","y","y","y","y","y","r","r","r","y","y","y","y","y","y","i","b","y","y","y","y","y","y","x"
"x","o","y","y","y","y","y","y","y","y","i","i","i","r","i","i","i","o","y","o","o","o","b","r","r","r","r","r","r","b","b","b","b","r","o","o","o","o","o","i","b","r","v","y","y","y","y","y","r","r","r","y","y","y","y","y","y","r","i","y","y","y","y","y","y","x"
"x","b","y","y","y","y","y","y","y","y","i","i","i","v","i","i","i","r","b","o","o","o","v","r","r","r","r","r","r","b","b","b","b","g","o","o","o","o","o","v","i","o","i","y","y","y","y","y","r","r","r","y","y","y","y","y","y","g","b","y","y","y","y","y","y","x"
"x","o","y","y","y","y","y","y","y","y","i","i","i","g","i","i","i","v","i","o","o","o","y","y","y","b","o","i","g","b","b","b","b","y","o","o","o","o","o","r","r","r","b","y","y","y","y","y","v","i","i","y","y","y","y","y","y","i","i","y","y","y","y","y","y","x"
"x","r","y","y","y","y","y","y","y","y","b","y","v","v","g","b","b","b","b","b","b","v","y","y","y","g","g","g","v","v","v","r","i","g","o","o","o","o","o","r","r","r","i","y","y","y","y","y","o","i","i","y","y","y","y","y","y","i","i","y","y","y","y","y","y","x"
"x","g","y","y","y","y","y","y","y","y","o","i","v","v","i","b","b","b","b","b","b","i","y","y","y","g","g","g","v","v","v","o","o","v","y","y","y","y","y","r","r","r","o","r","b","b","b","b","b","b","b","y","y","y","y","y","y","r","r","y","y","y","y","y","y","x"
"x","r","r","v","v","v","v","v","v","v","y","b","b","b","v","b","b","b","b","b","b","o","o","o","o","g","g","g","v","v","v","o","o","b","y","y","y","y","y","i","b","b","b","v","b","b","b","b","b","b","b","o","v","g","g","g","g","r","r","o","o","v","i","r","g","x"
"x","r","r","v","v","v","v","v","v","v","o","b","b","b","r","b","b","b","b","b","b","o","o","o","o","i","v","y","b","g","b","v","v","v","y","y","y","y","y","v","b","b","b","o","b","b","b","b","b","b","b","g","r","g","g","g","g","i","g","o","o","g","b","g","b","x"
"x","b","i","v","v","v","v","v","v","v","r","b","b","b","i","b","b","b","b","b","b","o","o","o","o","b","b","i","y","v","g","v","v","v","y","y","y","y","y","i","b","b","b","v","b","b","b","b","b","b","b","v","v","g","g","g","g","r","i","b","b","i","r","r","o","x"
"x","o","g","v","v","v","v","v","v","v","b","y","r","y","g","b","b","b","b","b","b","o","o","o","o","b","b","v","r","b","y","v","v","v","y","y","y","y","y","o","o","o","r","r","b","b","b","b","b","b","b","v","v","g","g","g","g","y","o","b","b","g","r","r","v","x"
"x","g","y","v","v","v","v","v","v","v","i","i","i","i","y","r","i","i","i","o","y","v","v","v","v","v","y","g","g","g","g","g","g","g","b","i","g","i","i","o","o","o","r","r","b","b","b","b","b","b","b","o","o","o","i","i","i","i","r","y","o","v","v","v","r","x"
"x","r","i","v","v","v","v","v","v","v","i","i","i","i","v","o","i","i","i","r","r","v","v","v","v","v","b","g","g","g","g","g","g","g","o","o","o","i","i","o","o","o","g","g","b","b","b","b","b","b","b","o","o","o","i","i","i","i","g","g","g","v","v","v","b","x"
"x","y","r","v","v","v","v","v","v","v","i","i","i","i","y","g","i","i","i","r","r","v","v","v","v","v","o","g","g","g","g","g","g","g","o","o","o","b","b","v","b","b","g","g","y","y","o","o","r","y","i","o","o","o","i","i","i","i","g","g","g","v","v","v","r","x"
"x","r","i","i","g","b","i","r","i","y","i","i","i","i","o","y","g","v","o","y","g","v","v","v","v","v","i","g","g","g","g","g","g","g","o","o","o","b","b","g","b","b","y","r","y","y","o","o","g","g","b","b","b","b","i","i","i","i","g","g","g","o","o","b","g","x"
"x","o","i","i","y","g","g","g","v","r","v","v","b","r","v","o","o","o","g","o","i","v","v","v","v","v","o","g","g","g","g","g","g","g","y","b","i","g","r","b","y","o","g","i","b","v","r","v","g","g","b","b","b","b","y","o","o","o","i","r","y","o","o","y","r","x"
"x","r","o","o","i","g","g","g","i","i","v","v","i","b","r","o","o","o","r","i","b","o","g","g","b","y","y","g","g","g","g","g","g","g","o","r","y","b","g","i","o","b","i","y","r","r","g","g","r","r","b","b","b","b","g","o","o","o","y","b","g","g","y","o","g","x"
"x","b","o","o","y","g","g","g","i","i","b","o","g","o","g","o","o","o","v","g","v","y","g","g","i","y","y","g","g","g","g","g","g","g","r","o","g","y","v","r","y","g","b","o","r","r","g","g","r","r","b","b","b","b","v","o","o","o","g","o","g","g","r","i","v","x"
"x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x"
