"x","i","v","v","o","o","o","o","o","o","o","o","i","i","i","i","i","i","i","i","v","v","v","v","v","g","g","b","b","b","o","v","v","v","v","v","v","v","v","i","i","i","i","i","i","i","i","y","y","b","v","v","v","v","v","v","v","v","o","i","i","o","v","v","v","x"
"x","o","v","v","o","o","o","o","o","o","o","o","i","i","i","i","i","i","i","i","v","v","v","v","v","r","w","b","b","b","r","v","v","v","v","v","v","v","v","i","i","i","i","i","i","i","i","y","y","o","v","v","v","v","v","v","v","v","r","g","r","y","v","v","v","x"
"x","i","i","i","o","o","o","o","o","o","o","o","i","i","i","i","i","i","i","i","v","v","v","v","v","i","o","y","y","y","y","v","v","v","v","v","v","v","v","i","i","i","i","i","i","i","i","r","b","i","v","v","v","v","v","v","v","v","b","b","b","r","r","r","r","x"
"x","i","i","i","o","o","o","o","o","o","o","o","y","r","r","r","r","r","r","r","v","v","v","v","v","r","g","y","y","y","y","r","r","r","o","g","y","o","b","i","i","i","i","i","i","i","i","b","o","b","v","v","v","v","v","v","v","v","b","b","b","r","r","r","r","x"
"x","i","i","i","o","o","o","o","o","o","o","o","i","r","r","r","r","r","r","r","b","o","o","o","o","o","b","y","y","y","y","r","r","r","b","r","i","i","y","i","i","i","i","i","i","i","i","y","i","i","v","v","v","v","v","v","v","v","b","b","b","r","r","r","r","x"
"x","r","v","g","o","o","o","o","o","o","o","o","y","r","r","r","r","r","r","r","v","o","o","o","o","o","r","y","y","y","y","r","r","r","g","o","i","i","r","r","r","r","v","v","b","b","b","b","i","i","v","v","v","v","v","v","v","v","i","o","o","r","r","r","r","x"
"x","b","b","i","o","o","o","o","o","o","o","o","v","r","r","r","r","r","r","r","i","o","o","o","o","o","i","v","v","v","v","v","v","v","v","y","v","y","r","r","r","r","v","v","b","b","b","b","v","b","v","v","v","v","v","v","v","v","b","o","o","y","g","o","v","x"
"x","b","b","r","r","r","v","v","v","r","i","b","b","r","r","r","r","r","r","r","g","o","o","o","o","o","y","v","v","v","v","v","v","v","v","o","g","b","r","r","r","r","i","i","b","b","b","b","y","y","y","y","y","y","y","y","r","r","r","r","r","b","v","r","b","x"
"x","o","i","r","r","r","v","v","v","y","r","b","b","r","r","r","r","r","r","r","v","o","o","o","o","o","r","v","v","v","v","v","v","v","v","y","y","i","r","r","r","r","i","i","b","b","b","b","y","y","y","y","y","y","y","y","r","r","r","r","r","o","o","o","o","x"
"x","i","b","r","r","r","v","v","v","r","o","r","v","r","r","r","r","r","r","r","o","i","g","i","v","v","o","v","v","v","v","v","v","v","v","y","y","b","g","v","y","y","y","y","y","y","y","g","y","y","y","y","y","y","y","y","r","r","r","r","r","o","o","o","o","x"
"x","o","o","o","o","o","g","g","g","g","g","g","g","g","y","o","o","o","y","y","i","r","r","o","v","v","i","v","v","v","v","v","v","v","v","o","b","r","v","g","y","y","y","y","y","y","y","i","y","y","y","y","y","y","y","y","r","r","r","r","r","o","o","o","o","x"
"x","o","o","o","o","o","g","g","g","g","g","g","g","g","b","o","o","o","y","y","g","r","r","v","g","y","o","v","v","v","v","v","v","v","v","b","i","g","o","o","y","y","y","y","y","y","y","b","y","y","y","y","y","y","y","y","r","r","r","r","r","o","o","o","o","x"
"x","o","o","o","o","o","g","g","g","g","g","g","g","g","i","o","o","o","b","i","i","i","i","i","i","i","y","v","v","v","v","v","v","v","v","r","r","r","o","o","y","y","y","y","y","y","y","g","y","y","y","y","y","y","y","y","i","i","i","i","i","b","g","i","g","x"
"x","o","o","o","o","o","g","g","g","g","g","g","g","g","v","i","b","g","y","i","i","i","i","i","i","i","b","v","v","v","v","v","v","v","v","r","r","r","y","r","y","y","y","y","y","y","y","i","y","y","y","y","y","y","y","y","i","i","i","i","i","y","b","o","o","x"
"x","o","o","o","o","o","g","g","g","g","g","g","g","g","r","r","r","r","v","i","i","i","i","i","i","i","y","y","y","y","i","g","g","y","g","r","r","r","b","g","y","y","y","y","y","y","y","o","y","y","y","y","y","y","y","y","i","i","i","i","i","g","v","o","o","x"
"x","r","r","r","r","i","g","g","g","g","g","g","g","g","r","r","r","r","b","i","i","i","i","i","i","i","y","y","y","y","o","g","g","o","v","v","v","v","v","v","y","y","y","y","y","y","y","v","g","g","g","g","r","b","r","v","i","i","i","i","i","b","y","g","b","x"
"x","r","r","r","r","y","g","g","g","g","g","g","g","g","r","r","r","r","g","i","i","i","i","i","i","i","y","y","y","y","b","i","o","y","v","v","v","v","v","v","r","o","o","o","b","v","g","y","g","g","g","g","b","o","y","y","i","i","i","i","i","r","r","r","o","x"
"x","r","r","r","r","o","g","g","g","g","g","g","g","g","r","r","r","r","v","i","i","i","i","i","i","i","y","y","y","y","g","g","r","i","v","v","v","v","v","v","y","o","o","o","g","o","b","b","g","g","g","g","r","g","y","y","o","g","b","r","b","r","r","r","g","x"
"x","r","r","r","r","b","v","r","i","i","i","y","y","b","b","i","o","i","g","i","i","i","i","i","i","i","b","b","b","b","g","g","y","r","v","v","v","v","v","v","g","o","o","o","r","y","b","b","g","g","g","g","i","r","r","r","r","v","v","v","v","r","r","r","v","x"
"x","g","g","i","i","g","r","o","i","i","i","y","y","b","b","r","g","b","r","v","v","g","r","o","g","r","b","b","b","b","o","v","b","o","v","v","v","v","v","v","i","r","b","b","g","v","g","i","i","i","o","v","b","r","r","r","r","v","v","v","v","i","o","g","b","x"
"x","g","g","i","i","o","g","g","i","i","i","b","r","v","y","o","o","i","i","v","v","y","i","v","o","o","b","b","b","b","v","i","g","b","v","v","v","v","v","v","o","y","b","b","v","o","b","i","i","i","r","g","g","r","r","r","r","v","v","v","v","r","g","r","y","x"
"x","v","i","v","g","r","g","g","o","v","y","o","y","r","g","o","o","i","i","r","b","v","o","b","o","o","b","b","b","b","r","v","o","i","r","b","o","y","g","y","i","o","i","v","g","b","r","i","i","i","o","g","g","r","r","r","r","v","v","v","v","o","v","i","o","x"
"x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x"
