"x","i","i","i","o","o","o","g","g","g","v","b","y","g","g","g","g","g","g","g","o","y","r","r","r","r","r","r","r","r","v","r","r","r","r","g","v","b","v","g","g","g","g","g","g","v","b","y","y","y","y","y","y","y","y","v","v","v","v","v","v","y","r","r","y","x"
"x","o","v","g","o","o","o","g","g","g","i","i","g","y","o","r","v","o","b","b","b","b","r","r","r","r","r","r","r","r","g","r","r","r","r","v","y","g","y","g","g","g","g","g","g","y","i","y","y","y","y","y","y","y","y","v","v","v","v","v","v","i","r","r","v","x"
"x","r","r","r","r","r","r","g","g","g","i","i","r","v","i","i","i","r","b","b","b","b","i","i","i","b","b","o","i","v","v","r","r","r","r","i","i","r","v","y","v","v","v","v","v","v","r","y","y","y","y","y","y","y","y","v","v","v","v","v","v","y","y","y","g","x"
"x","r","r","r","r","r","r","y","y","y","y","y","y","r","i","i","i","y","b","b","b","b","i","i","i","b","b","v","y","v","v","y","y","o","y","i","i","y","g","r","v","v","v","v","v","v","o","y","y","y","y","y","y","y","y","b","b","b","b","g","o","y","y","y","o","x"
"x","r","r","r","r","r","r","y","y","y","y","y","y","g","i","i","i","g","b","b","b","b","i","i","i","g","g","g","g","g","g","y","y","g","g","g","g","r","b","o","v","v","v","v","v","v","i","y","y","y","y","y","y","y","y","b","b","b","b","o","v","y","y","y","i","x"
"x","r","r","r","r","r","r","y","y","y","y","y","y","v","v","v","v","b","i","i","i","v","o","o","o","g","g","g","g","g","g","o","r","g","g","g","g","i","y","b","v","v","v","v","v","v","g","y","y","y","y","y","y","y","y","b","b","b","b","y","o","o","o","g","b","x"
"x","r","r","r","r","r","r","y","y","y","y","y","y","v","v","v","v","g","i","i","i","y","o","o","o","g","g","g","g","g","g","i","y","g","g","g","g","b","o","i","v","v","v","v","v","v","o","y","y","y","y","y","y","y","y","b","b","b","b","v","o","o","o","y","y","x"
"x","r","r","r","r","r","r","y","y","y","y","y","y","v","v","v","v","o","i","i","i","g","o","o","o","g","g","g","g","g","g","o","r","g","g","g","g","v","i","r","v","v","v","v","v","v","g","g","g","g","g","b","v","v","v","v","v","v","v","r","o","o","o","y","y","x"
"x","g","g","g","g","y","v","y","y","y","y","y","y","v","v","v","v","g","g","y","y","y","y","i","r","g","g","g","g","g","g","y","y","y","y","y","y","y","y","i","r","y","i","i","i","r","g","g","g","g","g","i","v","v","v","v","v","v","v","i","i","i","i","v","r","x"
"x","g","g","g","g","o","o","i","i","i","i","i","o","i","i","i","i","g","g","y","y","y","y","o","v","g","g","g","g","g","g","y","y","y","y","y","y","y","y","r","g","r","i","i","i","v","g","g","g","g","g","y","v","v","v","v","v","v","v","i","i","i","i","r","v","x"
"x","g","g","g","g","o","o","i","i","i","i","i","r","i","i","i","i","o","r","y","y","y","y","b","y","y","v","v","v","v","v","y","y","y","y","y","y","y","y","b","v","b","i","i","i","o","g","g","g","g","g","r","v","v","v","v","v","v","v","i","i","i","i","g","r","x"
"x","g","g","g","g","y","v","i","i","i","i","i","v","i","i","i","i","r","b","y","y","y","y","i","y","y","v","v","v","v","v","y","y","y","y","y","y","y","y","g","g","g","y","g","g","i","g","g","g","g","g","o","v","v","v","v","v","v","v","i","i","i","i","v","o","x"
"x","i","i","o","o","o","o","i","i","i","i","i","g","i","i","i","i","g","g","g","o","v","v","r","o","g","v","v","v","v","v","y","y","y","y","y","y","y","y","g","g","g","r","g","g","y","o","o","o","y","r","y","v","v","v","v","v","v","v","r","v","y","o","i","i","x"
"x","i","i","o","o","o","o","i","i","i","i","i","b","b","b","b","r","g","g","g","y","v","v","i","i","y","v","v","v","v","v","y","y","y","y","y","y","y","y","g","g","g","o","y","r","i","o","o","o","i","i","g","v","v","v","v","v","v","v","y","g","g","y","i","i","x"
"x","y","g","o","o","o","o","v","v","v","v","v","b","b","b","b","o","g","g","g","i","g","r","i","i","r","v","v","v","v","v","y","y","y","y","y","y","y","y","v","v","v","v","v","o","g","o","o","o","i","i","b","b","b","b","b","g","b","o","v","g","g","b","b","b","x"
"x","i","r","o","o","o","o","v","v","v","v","v","b","b","b","b","r","r","r","r","r","r","v","v","y","y","y","i","r","r","r","y","y","y","y","y","y","y","y","v","v","v","v","v","r","r","i","r","r","b","v","b","b","b","b","b","y","y","y","y","v","i","b","b","b","x"
"x","v","v","v","v","g","b","v","v","v","v","v","b","b","b","b","r","r","r","r","r","r","v","v","y","y","y","o","r","r","r","o","v","v","v","v","v","v","i","v","v","v","v","v","r","r","y","r","r","g","r","b","b","b","b","b","y","y","y","y","i","y","b","b","b","x"
"x","v","v","v","v","o","o","v","v","v","v","v","r","r","r","y","r","r","r","r","r","r","o","g","y","y","y","i","r","r","r","b","v","v","v","v","v","v","r","v","v","v","v","v","b","y","r","y","o","r","o","b","b","b","b","b","y","y","y","y","b","b","r","v","v","x"
"x","v","v","v","v","o","o","v","v","v","v","v","r","r","r","g","r","r","r","r","r","r","b","v","i","r","o","r","i","b","i","y","v","v","v","v","v","v","o","v","v","v","v","v","r","g","b","i","i","i","v","b","b","b","b","b","y","y","y","y","b","b","g","v","v","x"
"x","v","v","v","v","b","v","i","y","y","o","g","r","r","r","b","r","r","r","r","r","r","y","g","g","g","b","v","g","g","r","b","v","v","v","v","v","v","g","i","i","b","o","y","i","r","y","i","i","i","r","v","y","r","g","r","r","i","b","g","o","r","b","i","y","x"
"x","r","y","i","g","g","r","g","y","y","i","r","v","b","b","g","r","r","r","r","r","r","o","g","g","g","y","i","g","g","y","g","v","v","v","v","v","v","r","i","i","g","y","r","o","o","r","i","i","i","o","i","i","g","o","r","r","v","o","i","b","v","v","b","v","x"
"x","g","r","y","g","g","v","y","v","o","y","i","o","b","b","r","o","g","v","i","v","i","v","g","g","g","o","g","y","o","v","b","v","v","v","v","v","v","i","v","y","v","g","v","o","o","v","g","r","v","g","i","i","b","r","v","o","y","b","r","o","v","v","r","y","x"
"x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x"
